user_id,order_number,product_id,eval_set
1028812,3,7614200002806,prior
1028812,3,4710498211111,prior
1028812,4,4901005131590,prior
1028812,4,4710035369510,prior
1028812,4,4714108700040,prior
1028812,4,4710823999561,prior
1028812,4,4714125969963,prior
1028812,4,4710174018188,prior
1028812,4,4710126092655,prior
1028812,4,4710063421051,prior
1028812,4,4710088414038,prior
1028812,4,4710823997239,prior
1028812,4,29000070295,prior
1028812,4,4710088414137,prior
1028812,4,4710088414069,prior
1028812,4,4710421090011,prior
1028812,4,4710823998076,prior
1028812,4,4710088414045,prior
1028812,4,4710088410207,prior
1028812,5,37000440635,prior
1028812,5,4710088431301,prior
1028812,5,20506469,prior
1028812,5,20570163,prior
1028812,5,4710960918036,prior
1028812,5,4902520163103,prior
1028812,5,8851016005723,prior
1028812,5,4710088431295,prior
1028812,6,4712552005285,prior
1028812,6,20513191,prior
1028812,6,4716447910012,prior
1028812,6,4714082710097,prior
1028812,6,4710515540156,prior
1028812,6,4902520163103,prior
1028812,7,80135906,prior
1028812,8,8000500029350,train
1028812,8,20563783,train
1028812,8,20180553,train
1028812,8,4710431101493,train
1028812,8,20470357,train
1028812,8,4711840607415,train
1028812,8,4710431100571,train
1028942,1,8002110321664,prior
1028942,1,4710852600834,prior
1028942,1,4710186020131,prior
1028942,1,4710054134403,prior
1028942,1,4891237422026,prior
1028942,1,4710049001963,prior
1028942,1,4710054145324,prior
1028942,1,4710249002029,prior
1028942,1,47107151,prior
1028942,1,4710104111569,prior
1028942,1,8801019404689,prior
1028942,1,4712987150161,prior
1028942,1,4710036029048,prior
1028942,1,4710380010426,prior
1028942,2,4710265847666,prior
1028942,3,4710380010754,train
1028942,3,4710054134403,train
1028942,3,4711985005572,train
1028942,3,4710032604812,train
1028942,3,8801024190225,train
1028942,3,41186001559,train
1028942,3,4710088410139,train
1028942,3,4710012114331,train
1028942,3,4711258004509,train
1028942,3,4712814168888,train
1028942,3,4710363222204,train
1028942,3,4710126092228,train
1028942,3,4711847113032,train
1028942,3,4710291138134,train
1028942,3,4711413000025,train
1028942,3,4710311703014,train
1028942,3,4710049001963,train
1028942,3,4710046021100,train
1028942,3,4717055100017,train
1028942,3,4710036000627,train
1028959,1,4712552000358,prior
1028959,1,4710110200233,prior
1028959,1,4711663700010,prior
1028959,1,4712552005520,prior
1028959,1,4714765240408,prior
1028959,1,4718436001053,prior
1028959,2,4710431059688,prior
1028959,2,4710644700810,prior
1028959,2,7622200002672,prior
1028959,2,4710644186256,prior
1028959,2,4714284007476,prior
1028959,2,4710431356862,prior
1028959,3,4710168705056,prior
1028959,3,4025700001825,prior
1028959,3,4714567001641,prior
1028959,3,4710644085610,prior
1028959,3,4710395340020,prior
1028959,3,4710644086013,prior
1028959,4,4710431378307,prior
1028959,4,4710431397414,prior
1028959,4,4710431323543,prior
1028959,4,4710644086013,prior
1028959,4,4710431303965,prior
1028959,5,4711856020208,prior
1028959,5,4711856020215,prior
1028959,5,4710823997208,prior
1028959,5,4711856000088,prior
1028959,5,4710494050110,prior
1028959,6,4712162000038,prior
1028959,6,4710431391238,prior
1028959,6,4710494050110,prior
1028959,6,4712187081012,prior
1028959,6,9310022733406,prior
1028959,7,4714541040611,train
1028959,7,20494124,train
1028959,7,4711271000090,train
1028959,7,4713045215709,train
1028959,7,70501856543,train
1029048,1,4710697560065,prior
1029048,1,4719090790017,prior
1029048,1,4710706172005,prior
1029048,1,4710105045320,prior
1029048,1,4710943100939,prior
1029048,1,4719090790000,prior
1029048,1,4711202220368,prior
1029048,1,4719090301046,prior
1029048,1,4711300986999,prior
1029048,1,4712494211225,prior
1029048,1,4710861100028,prior
1029048,2,4715874000457,prior
1029048,2,4710088490247,prior
1029048,2,4712019100591,prior
1029048,3,4710861100028,prior
1029048,3,9300626562540,prior
1029048,3,4710094020629,prior
1029048,3,4710088490247,prior
1029048,4,4710697576097,prior
1029048,4,4710035311106,prior
1029048,4,4715874000457,prior
1029048,4,4711606042030,prior
1029048,4,8886001012592,prior
1029048,4,4711207003089,prior
1029048,4,4719090900058,prior
1029048,4,4710151200155,prior
1029048,5,4710697581633,prior
1029048,5,4710035311106,prior
1029048,5,4710088490247,prior
1029048,5,8850332247152,prior
1029048,5,4710189013239,prior
1029048,5,4710147660826,prior
1029048,5,4710043501117,prior
1029048,6,40000757313,prior
1029048,6,4710088490247,prior
1029048,6,4710035310055,prior
1029048,6,4710088490759,prior
1029048,6,4710011401128,prior
1029048,6,4710011406123,prior
1029048,6,4710015102571,prior
1029048,6,4710011405133,prior
1029048,6,4710249002029,prior
1029048,6,4710011432849,prior
1029048,6,4710011401142,prior
1029048,6,4711413000025,prior
1029048,6,4710011432825,prior
1029048,7,4711433040100,prior
1029048,7,4710063031106,prior
1029048,7,4710861100028,prior
1029048,7,4710094014741,prior
1029048,8,4710579101003,prior
1029048,8,4711186320108,prior
1029048,8,4712494211225,prior
1029048,8,4710147660826,prior
1029048,8,4710861100028,prior
1029048,9,4807770190148,prior
1029048,9,4710706172005,prior
1029048,9,4710189810302,prior
1029048,10,4711380999872,prior
1029048,10,4901550152484,prior
1029048,10,4712162000038,prior
1029048,10,4711300983370,prior
1029048,10,4710015102571,prior
1029048,10,4715874000600,prior
1029048,10,4710362010482,prior
1029048,10,723125488019,prior
1029048,10,4901072151507,prior
1029048,10,84501238520,prior
1029048,10,4710147660826,prior
1029048,11,4711186320085,prior
1029048,11,4714981010038,prior
1029048,12,4710908110232,train
1029048,12,4710265849066,train
1029048,12,4710303280134,train
1029048,12,4716582000159,train
1029147,1,648636100161,prior
1029147,1,4710154015138,prior
1029147,1,4710085127016,prior
1029147,1,4712425010668,prior
1029147,1,4712425010255,prior
1029147,1,4718763090096,prior
1029147,1,4710908131824,prior
1029147,1,4710504960019,prior
1029147,1,4710128030037,prior
1029147,1,4715874000600,prior
1029147,1,74603003102,prior
1029147,1,4712019100607,prior
1029147,2,4711856000101,prior
1029147,2,4710046012108,prior
1029147,2,4711271000014,prior
1029147,2,4712019100591,prior
1029147,2,4710126184336,prior
1029147,2,4710706830011,prior
1029147,2,4710386123229,prior
1029147,2,4710706826014,prior
1029147,3,20412036,prior
1029147,3,9310042238981,prior
1029147,3,9310003002248,prior
1029147,3,4710626210955,prior
1029147,3,4710943100427,prior
1029147,3,4713915521039,prior
1029147,3,4710126184336,prior
1029147,3,4715874000785,prior
1029147,3,4711408000146,prior
1029147,3,4710094014765,prior
1029147,3,4710290001071,prior
1029147,3,4712019100607,prior
1029147,3,4710603011520,prior
1029147,3,4710063333194,prior
1029147,3,4710323168078,prior
1029147,3,4710104111569,prior
1029147,3,4710468216153,prior
1029147,3,4719090900058,prior
1029147,3,4710018004704,prior
1029147,3,4710626844259,prior
1029147,3,4710943101035,prior
1029147,3,4710386123120,prior
1029147,3,4710151201015,prior
1029147,3,4710018004605,prior
1029147,4,4710265849066,train
1029345,1,4710126040076,prior
1029345,1,20559373,prior
1029345,1,4711524000396,prior
1029345,1,4710126040083,prior
1029345,1,4902556125205,prior
1029345,1,4711634002587,prior
1029345,1,4710104112924,prior
1029345,1,4710585930154,prior
1029345,1,4901340200111,prior
1029345,1,4901340517813,prior
1029345,1,4710162000058,prior
1029345,1,4710094699078,prior
1029345,1,4719111323101,prior
1029345,1,4710162000096,prior
1029345,1,4711524000495,prior
1029345,1,4711128668787,prior
1029345,1,20299507,prior
1029345,1,4710015103479,prior
1029345,1,4713089002105,prior
1029345,1,4711128778875,prior
1029345,2,4710063131813,prior
1029345,2,4711606080087,prior
1029345,2,4710011401128,prior
1029345,2,4710088414120,prior
1029345,2,4710011406123,prior
1029345,2,4710011401135,prior
1029345,2,4710323168016,prior
1029345,2,4710043100082,prior
1029345,2,4710167221014,prior
1029345,2,4711128557623,prior
1029345,2,4719866840090,prior
1029345,2,4710088414045,prior
1029345,3,4714686400394,prior
1029345,3,4710323168016,prior
1029345,3,4710167221014,prior
1029345,3,4719866840090,prior
1029345,3,4712552005285,prior
1029345,3,4710114128038,prior
1029345,3,4710088414120,prior
1029345,3,20571306,prior
1029345,3,4714903080620,prior
1029345,3,4710090052013,prior
1029345,3,4714933005105,prior
1029345,3,40000951605,prior
1029345,3,4711258002505,prior
1029345,3,4712297204301,prior
1029345,3,40000915409,prior
1029345,3,4711606080087,prior
1029345,3,4710088414045,prior
1029345,3,4712815112286,prior
1029345,3,4711713490021,prior
1029345,3,4710202071277,prior
1029345,3,20537340,prior
1029345,3,20419455,prior
1029345,4,4897878000098,train
1029345,4,4710088414311,train
1029345,4,4710088414120,train
1029345,4,4710160001033,train
1029345,4,4714903011723,train
1029345,4,4711629130257,train
1029345,4,4710088452115,train
1029345,4,4710085120628,train
1029345,4,4710430000124,train
1029345,4,4710088414045,train
1029352,1,4710063131394,prior
1029352,1,4710931300099,prior
1029352,1,4710174006598,prior
1029352,1,4710706111752,prior
1029352,1,4710740600205,prior
1029352,1,4710706211759,prior
1029352,1,4710057500113,prior
1029352,1,4710740600151,prior
1029352,1,4710174042169,prior
1029352,1,4710589390039,prior
1029352,2,4711258001256,prior
1029352,2,4711413000025,prior
1029352,3,4710036009569,prior
1029352,3,4710160013029,prior
1029352,3,4712277610023,prior
1029352,3,4710084225676,prior
1029352,3,4711058111162,prior
1029352,4,4717332008883,prior
1029352,5,4710908110232,train
1029352,5,4710265849066,train
1029383,1,4710105015132,prior
1029383,1,20246068,prior
1029383,2,4710215100025,prior
1029383,2,4710960918074,prior
1029383,2,4710126001275,prior
1029383,2,4710126020467,prior
1029383,3,20566081,prior
1029383,3,4710291112172,prior
1029383,3,4710908131824,prior
1029383,3,20332433,prior
1029383,3,20565817,prior
1029383,4,4712297683113,prior
1029383,4,4710367807421,prior
1029383,4,4710908131534,prior
1029383,5,4710063312120,prior
1029383,6,4711258001256,prior
1029383,6,2240040000136,prior
1029383,6,4719864068014,prior
1029383,7,37000440635,train
1029680,1,4710176042556,prior
1029680,1,4710719000494,prior
1029680,2,4710583996008,prior
1029680,2,4710271000826,prior
1029680,2,4713115888819,prior
1029680,2,4710960911082,prior
1029680,3,4711763001741,prior
1029680,3,9556121000210,prior
1029680,3,4710362020498,prior
1029680,3,614632030740,prior
1029680,3,4713600666663,prior
1029680,3,9556121000234,prior
1029680,3,4710719000494,prior
1029680,3,4710063031106,prior
1029680,3,4710321871062,prior
1029680,3,4712987106649,prior
1029680,3,4714581000156,prior
1029680,3,4710362020061,prior
1029680,3,4710719000289,prior
1029680,3,4710719001187,prior
1029680,3,4710210800487,prior
1029680,3,4973540001256,prior
1029680,3,4710085127016,prior
1029680,3,4710719001200,prior
1029680,3,4711437000056,prior
1029680,4,4710719000289,train
1029680,4,20515492,train
1029680,4,20515461,train
1029680,4,20515485,train
1029680,4,4712155511015,train
1029680,4,4973540001256,train
1029680,4,4710719000494,train
1029680,4,4710719001200,train
1029680,4,4711980000305,train
1029680,4,20515478,train
1029680,4,4711437000056,train
1029680,4,20454425,train
1029680,4,4711518006205,train
1029796,1,4712987111339,prior
1029796,1,4712494212338,prior
1029796,1,4710363522007,prior
1029796,1,4710362020023,prior
1029796,1,2250062000090,prior
1029796,2,4718057701769,prior
1029796,2,4711663700010,prior
1029796,2,4710205004401,prior
1029796,2,79763112275,prior
1029796,2,4711663666675,prior
1029796,3,4710147660826,prior
1029796,3,4710291112172,prior
1029796,3,4712763100151,prior
1029796,4,4710205005750,train
1029796,4,4710063032172,train
1029796,4,4710291112172,train
1029796,4,4711713493862,train
1029970,1,8801019931536,prior
1029970,1,4719090900058,prior
1029970,2,4710685440362,prior
1029970,2,4710088412973,prior
1029970,2,4710247006791,prior
1029970,3,4719090900065,prior
1029970,3,4710043105124,prior
1029970,3,4711507101164,prior
1029970,3,37000440147,prior
1029970,3,723125481973,prior
1029970,3,4712172250010,prior
1029970,4,8801019931536,train
1029970,4,4713754987614,train
1029970,4,4714981010038,train
1029970,4,4718297890919,train
1029994,1,4712494216329,prior
1029994,1,4710363382045,prior
1029994,2,22000167620,prior
1029994,2,22000167637,prior
1029994,3,9300644131759,train
1029994,3,4710063041242,train
1029994,3,4711258004004,train
1029994,3,9300644131711,train
1030211,1,4710043355338,prior
1030211,1,4714981010038,prior
1030211,1,4710719001286,prior
1030211,1,4710043355215,prior
1030211,2,4711271000014,prior
1030211,3,47100312,prior
1030211,3,4710189851282,prior
1030211,3,4710189820851,prior
1030211,3,4710719001286,prior
1030211,4,4719856840680,prior
1030211,4,4711022100031,prior
1030211,5,4714981010038,prior
1030211,6,4710583996008,train
1030211,6,4710265849066,train
1030211,6,4710063031144,train
1030303,1,4712076005402,prior
1030303,1,50019731,prior
1030303,1,50019724,prior
1030303,2,2250028000256,prior
1030303,2,4973271945379,prior
1030303,2,4965736039143,prior
1030303,2,4711713494029,prior
1030303,2,4716545000530,prior
1030303,2,4718480100344,prior
1030303,2,20358938,prior
1030303,3,4715833517538,prior
1030303,3,3600620151587,prior
1030303,3,4710126392199,prior
1030303,3,4710088490247,prior
1030303,3,4710685440362,prior
1030303,3,4718538168203,prior
1030303,3,4719230995500,prior
1030303,3,4710249002029,prior
1030303,3,4711271000014,prior
1030303,3,4716114009582,prior
1030303,3,4711271000472,prior
1030303,3,4710063041242,prior
1030303,3,4711713491806,prior
1030303,4,8888021200256,prior
1030303,4,4710043351040,prior
1030303,4,4710175567111,prior
1030303,4,20563721,prior
1030303,4,4710421090059,prior
1030303,4,4902430041232,prior
1030303,4,4713089002006,prior
1030303,4,4710498126361,prior
1030303,4,20553371,prior
1030303,4,4717265990941,prior
1030303,4,4710054135202,prior
1030303,4,20000102818,prior
1030303,4,4710114128038,prior
1030303,4,4710466103080,prior
1030303,4,4710303280172,prior
1030303,4,20553395,prior
1030303,4,4711390436916,prior
1030303,4,4710054510139,prior
1030303,4,20403522,prior
1030303,4,4903111146055,prior
1030303,4,4715140021834,prior
1030303,4,4710498126668,prior
1030303,4,4711271000014,prior
1030303,4,4713888603091,prior
1030303,4,8851111202645,prior
1030303,4,4710088414045,prior
1030303,4,4719111323101,prior
1030303,4,20546786,prior
1030303,4,41554618594,prior
1030303,4,4711258001256,prior
1030303,4,4710094097768,prior
1030303,4,4710088414069,prior
1030303,4,4718433615994,prior
1030303,4,20541309,prior
1030303,4,300086631038,prior
1030303,5,4712425010712,prior
1030303,5,4710043231304,prior
1030303,5,4710043204117,prior
1030303,6,4901872529162,train
1030303,6,4901872529131,train
1030303,6,730852106093,train
1030303,6,4909978190989,train
1030303,6,4909978173777,train
1030648,1,4714981010038,prior
1030648,2,4711080010112,prior
1030648,2,4710088502209,prior
1030648,3,4710126020313,prior
1030648,3,4710583300089,prior
1030648,3,4710583350701,prior
1030648,4,4711080010112,prior
1030648,4,4710126030138,prior
1030648,5,4712927100041,prior
1030648,5,4710046021100,prior
1030648,6,4711080010112,prior
1030648,6,4710082044002,prior
1030648,6,4710570002804,prior
1030648,7,4711080010112,prior
1030648,7,20515508,prior
1030648,8,4711080010112,prior
1030648,8,4710395340020,prior
1030648,9,4710191030057,prior
1030648,10,4711080010112,prior
1030648,10,4710191030057,prior
1030648,10,4710191030019,prior
1030648,11,4711022100024,prior
1030648,11,4711080010112,prior
1030648,11,4710583350701,prior
1030648,12,4711080010112,prior
1030648,12,4714981010038,prior
1030648,13,4711080010112,train
1030693,1,4710579101003,prior
1030693,1,4710908131589,prior
1030693,1,4711271000014,prior
1030693,2,4710626210955,prior
1030693,2,4710094032011,prior
1030693,2,4712297010742,prior
1030693,3,4710579101003,prior
1030693,3,4710088410443,prior
1030693,3,4710167111018,prior
1030693,4,8888021200256,prior
1030693,4,4711885020019,prior
1030693,5,4710114606048,prior
1030693,5,4710046021100,prior
1030693,6,4714981010038,train
1031010,1,4710110200035,prior
1031010,1,4710085172900,prior
1031010,1,4710063413766,prior
1031010,1,4711663700010,prior
1031010,1,20544522,prior
1031010,1,4710154012144,prior
1031010,1,4710209701139,prior
1031010,1,4902520163103,prior
1031010,1,4710085120628,prior
1031010,1,4710154058326,prior
1031010,1,4710110200028,prior
1031010,1,4710109770556,prior
1031010,1,4710057118431,prior
1031010,2,4956043788688,prior
1031010,2,20332433,prior
1031010,2,4710008290025,prior
1031010,2,4710063031038,prior
1031010,3,4897878000012,prior
1031010,3,4710063031106,prior
1031010,3,4902520163103,prior
1031010,3,8888021100327,prior
1031010,4,4710943109376,prior
1031010,4,4710943109369,prior
1031010,4,4713985863121,prior
1031010,4,4710943109352,prior
1031010,5,4711271000014,prior
1031010,5,4710683100015,prior
1031010,6,4713390600069,prior
1031010,6,4710734000486,prior
1031010,6,4711239200074,prior
1031010,6,4710515535084,prior
1031010,6,4710515535091,prior
1031010,6,79763111254,prior
1031010,6,4712278884119,prior
1031010,6,4711239111707,prior
1031010,6,4712278884157,prior
1031010,7,4710549000664,train
1031010,7,4719090900065,train
1031072,1,4710572001256,prior
1031072,1,4710572001249,prior
1031072,1,4710572001218,prior
1031072,1,4719090900058,prior
1031072,2,4714981010038,prior
1031072,3,4710685440362,prior
1031072,3,4711271000014,prior
1031072,4,4719090900065,prior
1031072,4,4710466101130,prior
1031072,4,4710494050110,prior
1031072,5,4710030346097,prior
1031072,5,748675116250,prior
1031072,5,4710030346059,prior
1031072,6,4714981010038,train
1031119,1,4712934010074,prior
1031119,1,4710030112203,prior
1031119,2,4710176040354,prior
1031119,3,4710549000770,prior
1031119,3,4710035338059,prior
1031119,3,8886001012592,prior
1031119,3,9300644131704,prior
1031119,3,4714981010038,prior
1031119,3,4902555110264,prior
1031119,3,4711271000090,prior
1031119,4,4710094001765,prior
1031119,4,4710943100328,prior
1031119,4,4710583996008,prior
1031119,4,4710167111018,prior
1031119,4,4716782102028,prior
1031119,4,4712031000022,prior
1031119,4,4711271000472,prior
1031119,4,4710357204124,prior
1031119,5,4711985100024,prior
1031119,6,4710046051107,prior
1031119,6,4710035310055,prior
1031119,6,4711220111112,prior
1031119,6,4710583996008,prior
1031119,6,4710088411785,prior
1031119,6,4710932000011,prior
1031119,6,4711931220110,prior
1031119,6,4710168302064,prior
1031119,6,4713115888819,prior
1031119,6,20535414,prior
1031119,6,4710960892022,prior
1031119,6,4710271000826,prior
1031119,6,4712067898877,prior
1031119,7,4710583996008,prior
1031119,8,4711207002112,prior
1031119,8,4710932000011,prior
1031119,8,4710126040076,prior
1031119,8,4710046011156,prior
1031119,8,723125488026,prior
1031119,8,4710022403104,prior
1031119,8,4710046021155,prior
1031119,8,4711058111155,prior
1031119,8,4711300986685,prior
1031119,8,4711207001023,prior
1031119,8,4710868501590,prior
1031119,8,4710012242140,prior
1031119,8,4710063041372,prior
1031119,8,723125485025,prior
1031119,8,4710868501606,prior
1031119,8,4710583996008,prior
1031119,8,4710943101165,prior
1031119,8,4710063041396,prior
1031119,8,4710943101172,prior
1031119,8,4711300986999,prior
1031119,8,4710583110015,prior
1031119,9,4712697490816,prior
1031119,9,723125485025,prior
1031119,9,723125488033,prior
1031119,9,78895770025,prior
1031119,9,4713327005035,prior
1031119,9,4710126090644,prior
1031119,9,4710357343700,prior
1031119,9,4711587808953,prior
1031119,9,4710126090620,prior
1031119,10,4710114128038,prior
1031119,10,4710583996008,prior
1031119,10,4710466101130,prior
1031119,10,4710030112203,prior
1031119,10,4711573333520,prior
1031119,10,4710046031505,prior
1031119,10,4710527119029,prior
1031119,10,4710126030138,prior
1031119,10,4711207001023,prior
1031119,11,4710868501057,prior
1031119,11,4710868501026,prior
1031119,11,4710943100427,prior
1031119,11,4710626210955,prior
1031119,11,4710063041358,prior
1031119,11,4710063041396,prior
1031119,11,4710943100311,prior
1031119,11,4711271000472,prior
1031119,11,4710063041372,prior
1031119,12,4710583996008,prior
1031119,12,9415007007562,prior
1031119,13,4711209051040,prior
1031119,13,4710094001765,prior
1031119,13,4710583996008,prior
1031119,13,4710032601194,prior
1031119,13,4710094032011,prior
1031119,14,4714276250354,train
1031119,14,4711713493862,train
1031324,1,37000440192,prior
1031324,1,4710105010724,prior
1031324,1,4711863180070,prior
1031324,1,20543334,prior
1031324,1,4715808725128,prior
1031324,1,4712552000587,prior
1031324,1,4710573286157,prior
1031324,1,37000337270,prior
1031324,1,20494711,prior
1031324,1,4715874000600,prior
1031324,1,4713835436284,prior
1031324,2,4710088415233,prior
1031324,2,4714242832676,prior
1031324,2,4710988000553,prior
1031324,2,4718085007147,prior
1031324,2,4710032604812,prior
1031324,2,4712598000015,prior
1031324,2,4710094072208,prior
1031324,2,4710468215576,prior
1031324,2,4710054151189,prior
1031324,2,4711001302104,prior
1031324,2,4710054150168,prior
1031324,2,4710247001437,prior
1031324,3,4710011409056,prior
1031324,3,4712134660673,prior
1031324,3,723125481409,prior
1031324,3,4710011401128,prior
1031324,3,4710011406123,prior
1031324,3,4710011405133,prior
1031324,3,4710011401135,prior
1031324,3,4710126003002,prior
1031324,3,4718429100060,prior
1031324,3,4710085120703,prior
1031324,4,4710088414113,prior
1031324,4,4710247006562,prior
1031324,4,4710126030121,prior
1031324,4,4711663700010,prior
1031324,4,4710063413803,prior
1031324,4,4710424702669,prior
1031324,4,4710063413902,prior
1031324,4,4711003000015,prior
1031324,4,2230124000114,prior
1031324,4,4710424702676,prior
1031324,4,4710054151189,prior
1031324,4,4710247007286,prior
1031324,4,4711001302104,prior
1031324,4,4710054134205,prior
1031324,4,4710088412126,prior
1031324,4,4710036007039,prior
1031324,5,8850124005748,prior
1031324,5,4710379573604,prior
1031324,5,4715006140686,prior
1031324,6,4714541040611,train
1031324,6,4710175565605,train
1031324,6,4710175565704,train
1031324,6,4710088410443,train
1031324,6,4711926724012,train
1031324,6,4711001302104,train
1031324,6,4719718002782,train
1031362,1,4714050000328,prior
1031362,1,4711663700010,prior
1031362,1,4710088410443,prior
1031362,1,4713020030068,prior
1031362,1,4714981010038,prior
1031362,1,4710088414328,prior
1031362,1,4710043004922,prior
1031362,2,4710247006593,prior
1031362,2,4710088414311,prior
1031362,2,4710088410443,prior
1031362,2,4711634000460,prior
1031362,2,4710291112172,prior
1031362,2,4710126392014,prior
1031362,2,4710105046013,prior
1031362,2,4713003215154,prior
1031362,2,4710036012019,prior
1031362,2,4710247007286,prior
1031362,2,4710063412349,prior
1031362,3,4711080010112,prior
1031362,3,79763251141,prior
1031362,3,4712162000038,prior
1031362,3,4710734001193,prior
1031362,3,4710421090059,prior
1031362,3,4710467221516,prior
1031362,3,4710249002029,prior
1031362,3,4712019100591,prior
1031362,3,4711587808946,prior
1031362,3,78895300024,prior
1031362,3,4710043004922,prior
1031362,3,4711001302104,prior
1031362,3,79763251134,prior
1031362,4,4710168705056,prior
1031362,4,4710088414311,prior
1031362,4,4718057701769,prior
1031362,4,4710964103315,prior
1031362,4,4901411157719,prior
1031362,4,4710088414328,prior
1031362,4,4710198221113,prior
1031362,5,4710363375504,prior
1031362,5,4710036012019,prior
1031362,5,79763251134,prior
1031362,6,4710114128038,prior
1031362,6,37000442127,prior
1031362,6,7622200002672,prior
1031362,6,4711856020208,prior
1031362,6,37000440147,prior
1031362,6,4710731050101,prior
1031362,6,4711856020215,prior
1031362,6,4710494050110,prior
1031362,7,4710603011520,train
1031362,7,4710085104130,train
1031362,7,79763251141,train
1031362,7,4719581980293,train
1031362,7,4719581980231,train
1031362,7,4710095987402,train
1031362,7,4710579101003,train
1031362,7,7614500004500,train
1031362,7,4710085104116,train
1031362,7,4719581980248,train
1031362,7,4710104106107,train
1031362,7,4710088620156,train
1031362,7,79763251134,train
1032192,1,20529536,prior
1032192,1,4710734000066,prior
1032192,1,4710960918050,prior
1032192,1,4014400901573,prior
1032192,1,4711258001256,prior
1032192,1,4710475003050,prior
1032192,1,4710022102892,prior
1032192,1,4710032502446,prior
1032192,1,4891237422064,prior
1032192,1,9311827001233,prior
1032192,1,4711109002036,prior
1032192,1,4712620957270,prior
1032192,1,2250078000633,prior
1032192,1,4902555123738,prior
1032192,1,4901422038939,prior
1032192,1,4710144204443,prior
1032192,1,4711767670110,prior
1032192,2,4710015202721,prior
1032192,2,4710160001125,prior
1032192,2,50000301829,prior
1032192,2,4712162000038,prior
1032192,2,4710126011144,prior
1032192,2,4711840604230,prior
1032192,2,4712500125195,prior
1032192,2,4710321790509,prior
1032192,2,40000915409,prior
1032192,2,4713398200018,prior
1032192,2,4711985005114,prior
1032192,2,4710126030138,prior
1032192,2,4710017020828,prior
1032192,2,4713089003102,prior
1032192,2,41186000415,prior
1032192,3,20529345,prior
1032192,3,70501012604,prior
1032192,4,4711258001256,train
1032192,4,4718585391241,train
1032192,4,4717526000105,train
1032192,4,4711101060041,train
1032192,4,4713388106160,train
1032192,4,4710120001653,train
1032192,4,4711713490809,train
1032192,4,9310155202138,train
1032192,4,4717008900091,train
1032192,4,20525149,train
1032192,4,4710603888030,train
1032215,1,4710363384001,prior
1032215,1,4715398208339,prior
1032215,2,4710363030816,prior
1032215,2,4710047502011,prior
1032215,2,4710094020940,prior
1032215,2,4713115888819,prior
1032215,3,4710047502011,prior
1032215,4,4710871000165,prior
1032215,5,4710047502066,prior
1032215,6,4711001302104,prior
1032215,6,4719090900065,prior
1032215,6,4713115888819,prior
1032215,7,4710043001211,prior
1032215,7,4710047502066,prior
1032215,7,4713115888819,prior
1032215,7,4710047502011,prior
1032215,8,4719090900065,prior
1032215,8,4710095370235,prior
1032215,9,4714276250354,prior
1032215,10,4710198221106,prior
1032215,10,9415007002987,prior
1032215,10,4711045228231,prior
1032215,11,369481090482,prior
1032215,11,4710120001349,prior
1032215,12,4710011402033,prior
1032215,12,4710011402026,prior
1032215,12,4710011402019,prior
1032215,13,4710047502066,prior
1032215,13,4710047502011,prior
1032215,13,4713115888819,prior
1032215,14,4710304110140,prior
1032215,14,4710174011790,prior
1032215,15,9415007002987,prior
1032215,15,4710120001349,prior
1032215,16,4710549000664,train
1032437,1,4710777105667,prior
1032437,1,5503020000036,prior
1032437,1,4014400901573,prior
1032437,1,4711686006090,prior
1032437,1,4710777112269,prior
1032437,1,9310034370095,prior
1032437,1,4710570000336,prior
1032437,1,9310034300054,prior
1032437,1,4717362904919,prior
1032437,2,8801037010497,prior
1032437,2,4714532130277,prior
1032437,2,4714532130246,prior
1032437,2,4719090900058,prior
1032437,2,20555955,prior
1032437,2,4956043788602,prior
1032437,3,4710088443328,prior
1032437,3,4710311107201,prior
1032437,3,4710057870148,prior
1032437,3,4014400901573,prior
1032437,3,9415007601432,prior
1032437,3,8888215880127,prior
1032437,4,4710314413507,prior
1032437,4,66592001405,prior
1032437,4,4710731090602,prior
1032437,4,4710094014765,prior
1032437,4,40000142386,prior
1032437,4,40000142393,prior
1032437,4,4710525600123,prior
1032437,4,4710063021053,prior
1032437,5,20540098,prior
1032437,5,4711433020119,prior
1032437,5,50000301829,prior
1032437,5,4711234631071,prior
1032437,6,8801037010497,prior
1032437,6,4711271000090,prior
1032437,7,4716114000329,prior
1032437,7,20555986,prior
1032437,7,4901422038939,prior
1032437,8,4716114006857,train
1032437,8,4710160001033,train
1032437,8,66592001450,train
1032437,8,4719861020268,train
1032703,1,4710339033018,prior
1032703,1,4710105045443,prior
1032703,1,31200440006,prior
1032703,1,4710063312168,prior
1032703,1,4710467221516,prior
1032703,1,4710105080048,prior
1032703,1,4710105051642,prior
1032703,1,4714981010038,prior
1032703,1,4710105045719,prior
1032703,1,4956043788602,prior
1032703,2,4945371980451,prior
1032703,2,4710063442148,prior
1032703,2,4710908131589,prior
1032703,2,4714947000073,prior
1032703,2,4714947000042,prior
1032703,2,4711553171531,prior
1032703,2,4714947000011,prior
1032703,2,4710105337708,prior
1032703,2,4710105080048,prior
1032703,2,29000070295,prior
1032703,2,4710085150328,prior
1032703,2,4710176023098,prior
1032703,2,4710209705144,prior
1032703,3,4714692000380,prior
1032703,3,4710063442148,prior
1032703,3,4717265888293,prior
1032703,3,4714756832070,prior
1032703,3,4710363382014,prior
