index,user_id,order_number,product_id,eval_set
109441,2403,4,10202,prior
109442,2403,4,6869,prior
109443,2403,4,947,prior
109444,2403,4,33,prior
109445,2403,4,2039,prior
109446,2403,5,1382,prior
109447,2403,5,2066,prior
109448,2403,5,3556,prior
109449,2403,5,86,prior
109450,2403,5,2738,prior
109451,2403,5,1644,prior
109452,2403,5,6308,prior
109453,2403,5,904,prior
109454,2403,5,1247,prior
109455,2403,5,8103,prior
109456,2403,5,6986,prior
109457,2403,5,323,prior
109458,2403,5,72,prior
109459,2403,5,4847,prior
109460,2403,5,3449,prior
109461,2403,5,3787,prior
109462,2403,5,725,prior
109463,2403,5,2003,prior
109464,2403,5,551,prior
109465,2403,5,12192,prior
109466,2403,5,1060,prior
109467,2403,5,4821,prior
109468,2403,5,306,prior
109469,2403,5,676,prior
109470,2403,5,10822,prior
109471,2403,5,1344,prior
109472,2403,5,1220,prior
109473,2403,5,552,prior
109474,2403,5,938,prior
109475,2403,6,2066,prior
109476,2403,6,495,prior
109477,2403,6,809,prior
109478,2403,6,67,prior
109479,2403,6,5664,prior
109480,2403,6,323,prior
109481,2403,6,72,prior
109482,2403,6,1315,prior
109483,2403,6,533,prior
109484,2403,6,3842,prior
109485,2403,6,9612,prior
109486,2403,6,4775,prior
109487,2403,6,4847,prior
109488,2403,6,3449,prior
109489,2403,6,4898,prior
109490,2403,6,4814,prior
109491,2403,6,2003,prior
109492,2403,6,821,prior
109494,2403,6,4821,prior
109495,2403,6,10202,prior
109496,2403,6,2007,prior
109497,2403,6,1782,prior
109498,2403,6,513,prior
109499,2403,6,4558,prior
109500,2403,6,537,prior
109501,2403,6,33,prior
109502,2403,6,1593,prior
109503,2403,6,312,prior
109504,2403,7,9374,train
109505,2403,7,2066,train
109506,2403,7,1247,train
109507,2403,7,1108,train
109508,2403,7,5664,train
109509,2403,7,67,train
109510,2403,7,6986,train
109511,2403,7,72,train
109512,2403,7,323,train
109513,2403,7,9847,train
109514,2403,7,2509,train
109515,2403,7,4847,train
109516,2403,7,1788,train
109517,2403,7,1852,train
109518,2403,7,10077,train
109519,2403,7,551,train
109520,2403,7,4821,train
109521,2403,7,306,train
109522,2403,7,5851,train
109523,2403,7,552,train
109524,2403,7,10910,train
109525,2403,7,1116,train
109526,2404,1,690,prior
109527,2404,1,759,prior
109528,2404,1,594,prior
109529,2404,1,8546,prior
109530,2404,1,740,prior
109531,2404,1,926,prior
109532,2404,1,818,prior
109533,2404,1,545,prior
109534,2404,1,1270,prior
109535,2404,1,1888,prior
109536,2404,1,2578,prior
109537,2404,2,2636,prior
109538,2404,2,217,prior
109539,2404,2,532,prior
109540,2404,2,11266,prior
109541,2404,2,33,prior
109542,2404,2,5023,prior
109543,2404,3,5960,prior
109544,2404,3,740,prior
109545,2404,3,4607,prior
109546,2404,3,12,prior
109547,2404,3,516,prior
109548,2404,3,4726,prior
109549,2404,4,372,train
109550,2404,4,5023,train
109551,2404,4,402,train
109552,2405,1,901,prior
109553,2405,1,3012,prior
109554,2405,1,1682,prior
109555,2405,1,404,prior
109556,2405,1,949,prior
109557,2405,1,11769,prior
109558,2405,1,564,prior
109559,2405,1,1428,prior
109560,2405,1,13011,prior
109561,2405,1,120,prior
109562,2405,2,8179,prior
109563,2405,2,3444,prior
109564,2405,2,1845,prior
109565,2405,2,1854,prior
109566,2405,2,26,prior
109567,2405,2,455,prior
109568,2405,3,2540,prior
109569,2405,3,13012,prior
109570,2405,3,7607,prior
109571,2405,3,3288,prior
109572,2405,3,1428,prior
109573,2405,3,1114,prior
109574,2405,3,5097,prior
109575,2405,3,3514,prior
109576,2405,3,1512,prior
109577,2405,3,570,prior
109578,2405,3,9419,prior
109579,2405,3,1173,prior
109580,2405,3,5360,prior
109581,2405,3,254,prior
109583,2405,4,2177,train
109584,2405,4,4168,train
109585,2405,4,345,train
109586,2405,4,1682,train
109587,2405,4,1854,train
109588,2405,4,320,train
109589,2405,4,953,train
109590,2405,4,11786,train
109591,2405,4,455,train
109592,2406,1,690,prior
109593,2406,1,447,prior
109594,2406,1,323,prior
109595,2406,1,491,prior
109596,2406,1,736,prior
109597,2406,1,33,prior
109598,2406,1,34,prior
109599,2406,1,927,prior
109600,2406,2,690,prior
109601,2406,2,1519,prior
109602,2406,2,50,prior
109603,2406,2,2971,prior
109604,2406,3,908,prior
109605,2406,3,7308,prior
109606,2406,3,33,prior
109607,2406,3,564,prior
109608,2406,3,927,prior
109609,2406,4,604,train
109610,2406,4,521,train
109611,2406,4,605,train
109612,2407,1,700,prior
109613,2407,1,5759,prior
109614,2407,1,12577,prior
109615,2407,1,181,prior
109616,2407,2,5759,prior
109617,2407,2,1325,prior
109618,2407,2,12027,prior
109619,2407,3,5759,prior
109620,2407,3,10884,prior
109621,2407,3,2328,prior
109622,2407,3,789,prior
109623,2407,3,12898,prior
109624,2407,3,681,prior
109625,2407,3,267,prior
109626,2407,3,20,prior
109627,2407,3,5870,prior
109628,2407,4,323,prior
109629,2407,4,4510,prior
109630,2407,4,1770,prior
109631,2407,4,1927,prior
109632,2407,5,10677,prior
109633,2407,5,1190,prior
109634,2407,5,371,prior
109635,2407,6,371,prior
109636,2407,6,2163,prior
109637,2407,7,9112,prior
109638,2407,7,907,prior
109639,2407,7,7530,prior
109640,2407,7,789,prior
109641,2407,7,923,prior
109642,2407,7,4298,prior
109643,2407,7,1626,prior
109644,2407,7,5494,prior
109645,2407,7,2401,prior
109646,2407,7,3173,prior
109647,2407,7,2422,prior
109648,2407,7,1628,prior
109649,2407,7,2452,prior
109650,2407,7,371,prior
109651,2407,8,690,prior
109652,2407,8,11775,prior
109653,2407,8,1190,prior
109654,2407,8,5467,prior
109655,2407,8,4794,prior
109656,2407,8,181,prior
109657,2407,8,371,prior
109658,2407,8,2593,prior
109659,2407,9,13013,train
109660,2407,9,6678,train
109661,2407,9,789,train
109662,2407,9,1812,train
109663,2407,9,4496,train
109664,2407,9,9815,train
109666,2407,9,9441,train
109667,2407,9,4419,train
109668,2408,1,5130,prior
109669,2408,1,10558,prior
109670,2408,1,13014,prior
109671,2408,1,13015,prior
109672,2408,1,11900,prior
109673,2408,1,7006,prior
109674,2408,1,2320,prior
109675,2408,1,6978,prior
109676,2408,1,6060,prior
109677,2408,1,5035,prior
109678,2408,2,1361,prior
109679,2408,2,2870,prior
109680,2408,2,11900,prior
109681,2408,2,7553,prior
109682,2408,2,816,prior
109683,2408,3,5130,prior
109684,2408,3,11900,prior
109685,2408,4,2546,prior
109686,2408,5,2816,prior
109687,2408,6,11900,prior
109688,2408,6,2870,prior
109689,2408,6,10919,prior
109690,2408,6,1108,prior
109691,2408,7,5130,prior
109692,2408,7,5839,prior
109693,2408,7,1384,prior
109694,2408,7,433,prior
109695,2408,7,7623,prior
109696,2408,7,1494,prior
109697,2408,8,8651,prior
109698,2408,8,7948,prior
109699,2408,8,533,prior
109700,2408,8,5391,prior
109701,2408,8,349,prior
109702,2408,8,1966,prior
109703,2408,8,6060,prior
109704,2408,8,4282,prior
109705,2408,9,1356,train
109706,2408,9,4263,train
109707,2408,9,3031,train
109708,2408,9,1108,train
109709,2409,1,2592,prior
109710,2409,2,12,prior
109711,2409,3,3997,prior
109712,2409,3,744,prior
109713,2409,3,1087,prior
109714,2409,3,1845,prior
109715,2409,3,2207,prior
109716,2409,3,5309,prior
109717,2409,3,743,prior
109718,2409,4,916,train
109719,2409,4,13016,train
109720,2409,4,12,train
109721,2409,4,1849,train
109722,2410,1,362,prior
109723,2410,1,833,prior
109724,2410,2,4774,prior
109725,2410,2,13017,prior
109726,2410,2,1499,prior
109727,2410,2,4873,prior
109728,2410,2,572,prior
109729,2410,3,5337,prior
109730,2410,3,2229,prior
109731,2410,3,2552,prior
109732,2410,3,3703,prior
109733,2410,3,572,prior
109734,2410,4,2229,prior
109735,2410,4,6482,prior
109736,2410,4,2384,prior
109737,2410,4,4442,prior
109738,2410,4,5181,prior
109739,2410,5,1631,prior
109740,2410,5,203,prior
109741,2410,5,2469,prior
109742,2410,6,8074,train
109743,2410,6,1023,train
109744,2410,6,690,train
109745,2411,1,1557,prior
109746,2411,1,483,prior
109748,2411,1,181,prior
109749,2411,1,6330,prior
109751,2411,1,1724,prior
109752,2411,2,11845,prior
109753,2411,2,1587,prior
109754,2411,2,5452,prior
109755,2411,3,4155,train
109756,2411,3,345,train
109757,2411,3,4181,train
109758,2411,3,4303,train
109759,2411,3,10384,train
109760,2412,1,2351,prior
109761,2412,1,8424,prior
109762,2412,1,1869,prior
109763,2412,2,1855,prior
109764,2412,2,12435,prior
109765,2412,2,5206,prior
109766,2412,3,5474,prior
109767,2412,4,640,prior
109768,2412,4,5206,prior
109769,2412,4,1060,prior
109770,2412,4,1109,prior
109771,2412,5,524,train
109772,2412,5,1687,train
109773,2412,5,8424,train
109774,2412,5,5474,train
109775,2413,1,838,prior
109776,2413,1,704,prior
109777,2413,1,147,prior
109778,2413,1,1911,prior
109779,2413,1,424,prior
109780,2413,1,1646,prior
109781,2413,1,1344,prior
109782,2413,1,1548,prior
109783,2413,1,4520,prior
109784,2413,1,904,prior
109785,2413,1,19,prior
109786,2413,1,2117,prior
109787,2413,1,3105,prior
109788,2413,2,838,prior
109789,2413,2,13018,prior
109790,2413,2,1529,prior
109791,2413,2,3651,prior
109792,2413,2,1646,prior
109793,2413,2,424,prior
109794,2413,2,365,prior
109795,2413,2,12,prior
109796,2413,2,1548,prior
109797,2413,2,948,prior
109798,2413,2,572,prior
109799,2413,2,4838,prior
109800,2413,3,1646,train
109801,2413,3,2084,train
109802,2413,3,7014,train
109803,2413,3,181,train
109804,2413,3,1312,train
109805,2413,3,408,train
109806,2414,1,523,prior
109807,2414,1,6040,prior
109808,2414,1,10603,prior
109809,2414,1,1903,prior
109810,2414,1,2093,prior
109811,2414,1,8424,prior
109812,2414,1,10421,prior
109813,2414,1,12306,prior
109814,2414,1,556,prior
109815,2414,1,608,prior
109816,2414,1,1219,prior
109817,2414,1,3531,prior
109818,2414,1,2079,prior
109819,2414,1,5749,prior
109820,2414,1,838,prior
109821,2414,1,447,prior
109822,2414,1,4461,prior
109823,2414,1,12643,prior
109824,2414,1,537,prior
109825,2414,1,181,prior
109826,2414,1,2204,prior
109827,2414,1,6072,prior
109828,2414,1,1858,prior
109829,2414,2,6576,prior
109830,2414,2,631,prior
109831,2414,2,5939,prior
109832,2414,2,2093,prior
109833,2414,2,12306,prior
109834,2414,2,3929,prior
109835,2414,2,5381,prior
109836,2414,2,989,prior
109837,2414,2,1519,prior
109838,2414,2,8424,prior
109839,2414,2,855,prior
109840,2414,2,6072,prior
109841,2414,2,5022,prior
109842,2414,3,467,prior
109843,2414,3,362,prior
109844,2414,3,2849,prior
109845,2414,3,2093,prior
109846,2414,3,10231,prior
109847,2414,3,5346,prior
109848,2414,3,6631,prior
109849,2414,3,6978,prior
109850,2414,3,1644,prior
109851,2414,3,1548,prior
109852,2414,3,1519,prior
109853,2414,3,13019,prior
109854,2414,3,5458,prior
109855,2414,3,2315,prior
109856,2414,3,2852,prior
109857,2414,3,9720,prior
109858,2414,3,3841,prior
109859,2414,4,6365,prior
109860,2414,4,985,prior
109861,2414,4,13020,prior
109862,2414,4,4957,prior
109863,2414,4,3763,prior
109864,2414,4,8424,prior
109865,2414,4,10170,prior
109866,2414,4,1503,prior
109867,2414,4,2614,prior
109868,2414,4,1236,prior
109869,2414,4,4408,prior
109870,2414,4,4647,prior
109872,2414,4,4902,prior
109873,2414,4,79,prior
109874,2414,4,1786,prior
109875,2414,4,3511,prior
109876,2414,4,537,prior
109877,2414,4,5451,prior
109878,2414,5,1648,prior
109879,2414,5,6756,prior
109880,2414,5,1599,prior
109881,2414,5,6040,prior
109882,2414,5,6371,prior
109883,2414,5,4363,prior
109884,2414,5,526,prior
109885,2414,5,11705,prior
109886,2414,5,533,prior
109887,2414,5,570,prior
109888,2414,5,47,prior
109889,2414,5,7360,prior
109890,2414,5,6611,prior
109891,2414,5,4543,prior
109892,2414,5,1396,prior
109893,2414,5,3087,prior
109894,2414,5,12550,prior
109895,2414,5,142,prior
109896,2414,5,1374,prior
109897,2414,5,5775,prior
109898,2414,5,4821,prior
109899,2414,5,362,prior
109900,2414,5,10988,prior
109901,2414,5,1737,prior
109902,2414,5,949,prior
109903,2414,5,6072,prior
109904,2414,5,2209,prior
109905,2414,6,1648,prior
109906,2414,6,467,prior
109907,2414,6,215,prior
109908,2414,6,3012,prior
109909,2414,6,682,prior
109910,2414,6,537,prior
109911,2414,6,181,prior
109912,2414,6,810,prior
109913,2414,6,2500,prior
109914,2414,7,3812,train
109916,2414,7,2237,train
109917,2414,7,10870,train
109918,2414,7,220,train
109919,2414,7,1519,train
109920,2414,7,197,train
109921,2414,7,643,train
109922,2414,7,2863,train
109923,2414,7,3949,train
109924,2414,7,1607,train
109925,2414,7,181,train
109926,2414,7,2557,train
109927,2415,1,410,prior
109928,2415,1,331,prior
109929,2415,1,658,prior
109930,2415,1,4724,prior
109931,2415,1,441,prior
109932,2415,1,364,prior
109933,2415,1,2226,prior
109934,2415,1,1369,prior
109935,2415,1,681,prior
109936,2415,1,15,prior
109937,2415,1,8519,prior
109938,2415,1,4622,prior
109939,2415,1,4008,prior
109940,2415,1,892,prior
109941,2415,1,1113,prior
109942,2415,1,9553,prior
109943,2415,2,10251,prior
109944,2415,2,678,prior
109945,2415,2,1644,prior
109946,2415,3,10767,train
109947,2415,3,1405,train
109948,2415,3,773,train
109949,2415,3,5499,train
109950,2415,3,4674,train
109951,2416,1,1648,prior
109952,2416,1,2102,prior
109953,2416,1,608,prior
109954,2416,1,491,prior
109955,2416,1,3351,prior
109956,2416,1,181,prior
109957,2416,1,313,prior
109958,2416,1,2079,prior
109959,2416,1,182,prior
109960,2416,1,371,prior
109961,2416,1,2877,prior
109962,2416,2,1359,prior
109963,2416,2,217,prior
109964,2416,2,1241,prior
109965,2416,3,690,prior
109966,2416,3,458,prior
109967,2416,4,3447,prior
109968,2416,4,1927,prior
109969,2416,4,348,prior
109970,2416,4,2792,prior
109971,2416,4,3269,prior
109972,2416,4,371,prior
109973,2416,4,6671,prior
109974,2416,4,941,prior
109975,2416,5,690,train
109976,2416,5,889,train
109977,2416,5,181,train
109978,2416,5,622,train
109979,2416,5,4419,train
109980,2417,1,6108,prior
109981,2417,1,13021,prior
109982,2417,1,926,prior
109983,2417,1,5795,prior
109984,2417,1,643,prior
109985,2417,1,3840,prior
109986,2417,1,1726,prior
109987,2417,1,765,prior
109988,2417,1,4056,prior
109989,2417,2,643,prior
109990,2417,2,611,prior
109991,2417,2,2273,prior
109992,2417,2,39,prior
109993,2417,3,658,prior
109994,2417,3,3895,prior
109995,2417,3,1504,prior
109996,2417,3,2885,prior
109997,2417,3,3133,prior
109998,2417,3,1575,prior
109999,2417,4,3650,prior
110000,2417,4,4095,prior
110001,2417,4,2658,prior
110002,2417,5,5617,prior
110003,2417,5,7008,prior
110004,2417,5,39,prior
110005,2417,5,3813,prior
110006,2417,5,2225,prior
110007,2417,5,5795,prior
110008,2417,5,4181,prior
110009,2417,5,3840,prior
110010,2417,5,3192,prior
110011,2417,5,13022,prior
110012,2417,5,743,prior
110013,2417,6,1504,prior
110014,2417,6,2720,prior
110015,2417,6,2885,prior
110016,2417,6,4380,prior
110017,2417,6,458,prior
110018,2417,6,2824,prior
110019,2417,6,1432,prior
110020,2417,7,896,prior
110021,2417,7,5709,prior
110022,2417,7,13023,prior
110023,2417,7,2493,prior
110024,2417,7,1565,prior
110025,2417,7,743,prior
110026,2417,8,2648,prior
110027,2417,8,5851,prior
110028,2417,8,13023,prior
110029,2417,8,2723,prior
110030,2417,8,1696,prior
110031,2417,9,10163,prior
110032,2417,9,2886,prior
110033,2417,9,39,prior
110034,2417,9,2207,prior
110035,2417,10,8433,prior
110036,2417,10,1268,prior
110037,2417,10,6676,prior
110038,2417,10,3192,prior
110039,2417,11,795,train
110040,2417,11,1504,train
110041,2417,11,2544,train
110042,2417,11,3840,train
110043,2417,11,1246,train
110044,2417,11,4941,train
110045,2417,11,810,train
110046,2418,1,4804,prior
110047,2418,1,7335,prior
110048,2418,1,1228,prior
110049,2418,1,2757,prior
110050,2418,1,1626,prior
110051,2418,1,4421,prior
110052,2418,1,4163,prior
110053,2418,1,2504,prior
110054,2418,1,10942,prior
110055,2418,1,3385,prior
110056,2418,1,12156,prior
110057,2418,1,572,prior
110058,2418,1,12404,prior
110059,2418,1,13024,prior
110060,2418,1,1815,prior
110061,2418,1,7798,prior
110062,2418,1,2104,prior
110063,2418,1,6505,prior
110064,2418,2,4638,prior
110065,2418,2,244,prior
110066,2418,2,2381,prior
110067,2418,2,7435,prior
110069,2418,2,8040,prior
110070,2418,2,11389,prior
110071,2418,2,8382,prior
110072,2418,2,2195,prior
110073,2418,2,6592,prior
110074,2418,2,3458,prior
110075,2418,2,784,prior
110076,2418,2,2364,prior
110077,2418,3,51,train
110078,2418,3,6365,train
110079,2418,3,123,train
110080,2418,3,1108,train
110081,2418,3,3191,train
110082,2418,3,4548,train
110083,2418,3,7857,train
110084,2418,3,1549,train
110085,2418,3,6837,train
110086,2418,3,4810,train
110087,2418,3,7798,train
110088,2418,3,9995,train
110089,2418,3,2462,train
110090,2418,3,2119,train
110091,2418,3,1887,train
110092,2418,3,1452,train
110093,2418,3,2134,train
110094,2418,3,1173,train
110095,2418,3,79,train
110096,2418,3,6505,train
110097,2418,3,10202,train
110098,2418,3,4338,train
110099,2418,3,684,train
110100,2419,1,1458,prior
110101,2419,1,68,prior
110102,2419,1,511,prior
110103,2419,1,3894,prior
110104,2419,1,181,prior
110105,2419,2,2923,prior
110106,2419,2,114,prior
110107,2419,2,2616,prior
110108,2419,3,6430,prior
110109,2419,3,5929,prior
110110,2419,3,2084,prior
110111,2419,4,3092,prior
110112,2419,4,5490,prior
110113,2419,4,574,prior
110114,2419,4,2535,prior
110115,2419,4,2634,prior
110116,2419,4,2772,prior
110117,2419,4,10370,prior
110118,2419,4,5512,prior
110119,2419,4,6430,prior
110120,2419,5,1155,prior
110121,2419,5,5997,prior
110122,2419,5,5675,prior
110123,2419,5,1965,prior
110124,2419,6,6473,prior
110125,2419,6,1219,prior
110126,2419,6,402,prior
110127,2419,7,1325,prior
110128,2419,7,12595,prior
110129,2419,7,415,prior
110130,2419,7,4482,prior
110131,2419,7,4831,prior
110132,2419,7,5374,prior
110133,2419,7,1403,prior
110134,2419,8,67,train
110135,2419,8,5490,train
110136,2419,8,751,train
110137,2419,8,72,train
110138,2419,8,2342,train
110139,2419,8,2401,train
110140,2419,8,1340,train
110141,2419,8,1682,train
110142,2419,8,2124,train
110143,2419,8,2084,train
110144,2419,8,1123,train
110145,2419,8,3212,train
110146,2419,8,3291,train
110147,2419,8,3213,train
110148,2420,1,682,prior
110149,2420,2,900,prior
110150,2420,2,491,prior
110151,2420,2,205,prior
110152,2420,3,567,train
110153,2420,3,521,train
110154,2420,3,2067,train
110155,2420,3,243,train
110156,2420,3,10,train
110157,2420,3,2007,train
110158,2420,3,523,train
110159,2420,3,524,train
110160,2420,3,569,train
110161,2420,3,604,train
110162,2420,3,4375,train
110163,2420,3,810,train
110164,2420,3,1555,train
110165,2420,3,325,train
110166,2421,1,2007,prior
110167,2421,1,3112,prior
110168,2421,1,181,prior
110169,2421,1,8358,prior
110170,2421,1,810,prior
110171,2421,2,8342,prior
110172,2421,2,4202,prior
110173,2421,2,732,prior
110174,2421,2,243,prior
110175,2421,2,1006,prior
110176,2421,2,5959,prior
110177,2421,2,3395,prior
110178,2421,2,99,prior
110179,2421,2,2580,prior
110180,2421,2,516,prior
110181,2421,2,10062,prior
110182,2421,2,11729,prior
110183,2421,2,2008,prior
110184,2421,3,566,prior
110185,2421,3,725,prior
110186,2421,3,3973,prior
110187,2421,3,3116,prior
110188,2421,4,2880,prior
110189,2421,4,633,prior
110190,2421,4,5152,prior
110191,2421,4,16,prior
110192,2421,4,8742,prior
110193,2421,4,12,prior
110194,2421,4,1283,prior
110195,2421,4,7682,prior
110196,2421,4,1219,prior
110197,2421,4,3152,prior
110198,2421,4,3291,prior
110199,2421,4,2487,prior
110200,2421,5,11379,prior
110201,2421,5,1006,prior
110202,2421,5,725,prior
110203,2421,5,839,prior
110204,2421,5,4733,prior
110205,2421,6,3409,prior
110206,2421,6,4597,prior
110207,2421,6,1596,prior
110208,2421,6,806,prior
110209,2421,6,243,prior
110210,2421,6,10517,prior
110211,2421,6,5959,prior
110213,2421,6,26,prior
110214,2421,6,10062,prior
110215,2421,6,495,prior
110216,2421,6,7575,prior
110217,2421,6,3950,prior
110218,2421,6,2894,prior
110219,2421,6,810,prior
110220,2421,6,7672,prior
110221,2421,7,7220,prior
110222,2421,7,522,prior
110223,2421,7,243,prior
110224,2421,7,2084,prior
110225,2421,7,3973,prior
110226,2421,7,181,prior
110227,2421,7,5810,prior
110228,2421,8,480,prior
110229,2421,8,633,prior
110230,2421,8,1338,prior
110231,2421,8,376,prior
110232,2421,8,5628,prior
110233,2421,8,824,prior
110234,2421,8,495,prior
110235,2421,8,1612,prior
110236,2421,8,313,prior
110237,2421,9,243,train
110240,2421,9,495,train
110241,2421,9,2923,train
110242,2421,9,612,train
110243,2421,9,9034,train
110244,2421,9,4733,train
110245,2421,9,982,train
110246,2422,1,3233,prior
110247,2422,1,1192,prior
110248,2422,1,243,prior
110249,2422,1,806,prior
110250,2422,1,566,prior
110251,2422,1,779,prior
110252,2422,1,1854,prior
110253,2422,1,4919,prior
110254,2422,1,839,prior
110255,2422,1,912,prior
110256,2422,1,5830,prior
110257,2422,1,6245,prior
110259,2422,1,810,prior
110260,2422,1,4076,prior
110261,2422,1,8349,prior
110262,2422,1,4359,prior
110263,2422,2,8349,prior
110264,2422,2,8239,prior
110265,2422,3,4181,train
110266,2422,3,3335,train
110267,2422,3,1927,train
110268,2422,3,2729,train
110269,2422,3,538,train
110270,2422,3,213,train
110271,2422,3,810,train
110272,2422,3,10275,train
110273,2423,1,2006,prior
110274,2423,1,8749,prior
110275,2423,1,7790,prior
110276,2423,1,789,prior
110277,2423,1,464,prior
110278,2423,1,393,prior
110279,2423,1,1642,prior
110280,2423,1,13025,prior
110281,2423,1,26,prior
110282,2423,1,552,prior
110283,2423,1,547,prior
110284,2423,1,1165,prior
110285,2423,2,8351,prior
110286,2423,2,13026,prior
110287,2423,2,8406,prior
110288,2423,2,8290,prior
110289,2423,2,562,prior
110290,2423,2,1675,prior
110291,2423,2,2398,prior
110292,2423,2,10032,prior
110293,2423,2,66,prior
110294,2423,2,789,prior
110295,2423,2,25,prior
110296,2423,2,1290,prior
110297,2423,2,569,prior
110298,2423,2,9289,prior
110299,2423,2,18,prior
110300,2423,2,235,prior
110301,2423,2,686,prior
110302,2423,2,680,prior
110303,2423,2,681,prior
110304,2423,2,175,prior
110305,2423,2,552,prior
110306,2423,2,10537,prior
110307,2423,2,351,prior
110308,2423,2,12093,prior
110309,2423,3,6712,prior
110310,2423,3,9186,prior
110311,2423,3,387,prior
110312,2423,3,7790,prior
110313,2423,3,789,prior
110314,2423,3,4670,prior
110315,2423,3,1090,prior
110316,2423,3,4601,prior
110317,2423,3,10066,prior
110318,2423,3,191,prior
110319,2423,3,1619,prior
110320,2423,3,2006,prior
110321,2423,3,6262,prior
110322,2423,3,681,prior
110323,2423,3,185,prior
110324,2423,3,895,prior
110325,2423,3,10720,prior
110326,2423,3,948,prior
110327,2423,3,5121,prior
110328,2423,3,2921,prior
110329,2423,4,13026,train
110330,2424,1,6022,prior
110331,2424,1,7396,prior
110332,2424,1,89,prior
110333,2424,1,11441,prior
110334,2424,1,11918,prior
110335,2424,1,11533,prior
110336,2424,1,506,prior
110337,2424,1,5244,prior
110338,2424,2,715,prior
110339,2424,2,5974,prior
110340,2424,2,6510,prior
110341,2424,2,3770,prior
110342,2424,2,13027,prior
110343,2424,2,6738,prior
110344,2424,3,3104,prior
110345,2424,3,16,prior
110346,2424,4,2604,prior
110347,2424,4,5323,prior
110348,2424,4,8199,prior
110349,2424,4,6072,prior
110350,2424,5,13028,prior
110351,2424,6,4939,prior
110352,2424,6,537,prior
110353,2424,6,6072,prior
110354,2424,6,6156,prior
110355,2424,6,1632,prior
110356,2424,6,2939,prior
110357,2424,7,3508,prior
110358,2424,7,7823,prior
110359,2424,7,2200,prior
110360,2424,7,551,prior
110361,2424,7,1704,prior
110362,2424,7,26,prior
110363,2424,7,3771,prior
110364,2424,7,575,prior
110365,2424,7,4420,prior
110366,2424,7,570,prior
110367,2424,7,774,prior
110368,2424,7,466,prior
110369,2424,8,1848,prior
110370,2424,8,15,prior
110371,2424,8,3328,prior
110372,2424,8,13029,prior
110373,2424,8,824,prior
110374,2424,8,3830,prior
110375,2424,8,272,prior
110376,2424,9,109,prior
110377,2424,9,740,prior
110378,2424,9,1236,prior
110379,2424,9,1311,prior
110380,2424,9,324,prior
110381,2424,9,520,prior
110382,2424,9,5898,prior
110383,2424,9,1310,prior
110384,2424,9,13030,prior
110385,2424,9,2639,prior
110386,2424,9,3784,prior
110387,2424,9,6437,prior
110388,2424,10,3998,train
110389,2424,10,1302,train
110390,2424,10,2918,train
110391,2424,10,6072,train
110392,2424,10,1850,train
110393,2424,10,11533,train
110394,2425,1,909,prior
110395,2425,2,3417,prior
110396,2425,2,2776,prior
110397,2425,2,6935,prior
110398,2425,2,5622,prior
110399,2425,2,247,prior
110400,2425,2,2796,prior
110401,2425,2,8212,prior
110402,2425,2,6179,prior
110403,2425,2,2147,prior
110404,2425,3,2125,prior
110405,2425,3,1519,prior
110406,2425,3,27,prior
110407,2425,4,175,prior
110408,2425,4,547,prior
110409,2425,5,1519,prior
110410,2425,5,682,prior
110411,2425,6,2642,prior
110413,2425,7,12303,prior
110414,2425,8,4016,prior
110415,2425,8,4584,prior
110416,2425,9,7408,prior
110418,2425,9,7411,prior
110419,2425,9,547,prior
110420,2425,9,158,prior
110421,2425,10,2608,prior
110422,2425,11,217,prior
110423,2425,11,3437,prior
110424,2425,11,7043,prior
110425,2425,11,5031,prior
110426,2425,11,5170,prior
110427,2425,11,5033,prior
110428,2425,11,12564,prior
110429,2425,12,204,prior
110430,2425,12,1509,prior
110431,2425,13,2147,prior
110432,2425,13,13031,prior
110433,2425,13,13032,prior
110434,2425,13,9941,prior
110435,2425,13,2861,prior
110436,2425,13,3889,prior
110437,2425,14,1786,prior
110438,2425,14,5030,prior
110439,2425,14,5031,prior
110440,2425,14,927,prior
110441,2425,14,5033,prior
110442,2425,15,467,prior
110443,2425,16,1786,prior
110444,2425,16,1534,prior
110445,2425,16,114,prior
110446,2425,16,179,prior
110447,2425,16,1026,prior
110448,2425,16,402,prior
110449,2425,16,3228,prior
110450,2425,16,3,prior
110451,2425,16,909,prior
110452,2425,17,1166,prior
110453,2425,18,5030,prior
110454,2425,18,13033,prior
110455,2425,18,247,prior
110456,2425,18,9312,prior
110457,2425,18,5033,prior
110458,2425,19,594,prior
110459,2425,19,992,prior
110460,2425,19,4774,prior
110461,2425,19,22,prior
110462,2425,19,12439,prior
110463,2425,19,545,prior
110464,2425,19,2565,prior
110465,2425,19,548,prior
110466,2425,20,4016,prior
110467,2425,20,4584,prior
110468,2425,21,4016,prior
110469,2425,21,3922,prior
110470,2425,21,2292,prior
110471,2425,21,1989,prior
110472,2425,21,8118,prior
110473,2425,21,5583,prior
110474,2425,21,5752,prior
110475,2425,22,6399,train
110476,2425,22,12286,train
110477,2425,22,7408,train
110478,2425,22,3288,train
110479,2425,22,3044,train
110480,2425,22,6887,train
110481,2425,22,1550,train
110482,2425,22,3324,train
110483,2425,22,6992,train
110484,2426,1,5350,prior
110485,2426,1,95,prior
110486,2426,1,6370,prior
110487,2426,1,8111,prior
110488,2426,1,3116,prior
110489,2426,1,3191,prior
