user_id,order_number,product_id
6845,3,1220
6845,3,1008
6845,3,14
6845,3,881
6845,4,2897
6845,4,227
6845,4,369
6845,4,362
6845,4,936
6845,4,3321
6845,4,10
6845,4,3845
6846,1,338
6846,1,2662
6846,1,896
6846,1,1252
6846,1,3067
6846,1,302
6846,1,1961
6846,1,386
6846,1,774
6846,1,922
6846,1,1798
6846,1,725
6846,1,777
6846,1,42
6846,1,2068
6846,1,51
6846,1,1254
6846,1,3472
6846,1,1246
6846,1,14
6846,1,2846
6846,1,364
6846,1,478
6846,1,3101
6846,1,3429
6846,1,508
6846,1,1438
6846,2,453
6846,2,478
6846,2,64
6846,2,125
6846,2,2881
6846,2,798
6846,2,177
6846,2,919
6846,2,65
6846,2,8
6846,2,721
6846,2,1438
6846,2,14
6846,3,302
6846,3,287
6846,3,1252
6846,3,508
6846,4,2093
6846,4,355
6846,4,485
6846,4,486
6846,4,453
6846,4,891
6846,4,433
6846,4,424
6846,4,2294
6846,4,262
6846,4,2070
6846,4,177
6846,4,3596
6846,4,14
6846,4,2938
6846,4,227
6846,4,64
6846,4,2911
6846,4,147
6846,5,667
6846,5,453
6846,5,2313
6846,5,2062
6846,5,241
6846,5,392
6846,5,64
6846,5,431
6846,5,2779
6846,5,2242
6846,5,1711
6846,5,501
6846,5,864
6846,5,55
6846,5,2407
6846,5,14
6846,5,906
6846,6,2662
6846,6,1172
6846,6,1166
6846,6,1176
6846,6,244
6846,6,134
6846,6,177
6846,6,2256
6846,6,1838
6846,6,140
6846,6,14
6846,6,438
6846,7,777
6846,7,327
6846,7,3343
6846,7,64
6846,7,2073
6846,7,508
6846,7,244
6846,7,65
6846,7,1137
6846,7,1246
6846,7,14
6846,7,2975
6846,7,903
6847,1,2113
6847,1,2994
6847,1,3613
6847,1,473
6847,1,24
6847,1,244
6847,1,719
6847,1,2748
6847,1,58
6847,1,1966
6847,1,2135
6847,2,1730
6847,2,34
6847,2,386
6847,2,2970
6847,2,229
6847,2,8
6847,2,45
6847,2,739
6847,2,282
6847,3,2405
6847,3,2113
6847,3,387
6847,3,3208
6847,3,171
6847,3,917
6847,3,1057
6847,3,1703
6847,3,1347
6847,3,901
6847,3,2135
6847,4,422
6847,4,2113
6847,4,1498
6847,4,3208
6847,4,42
6847,4,1047
6847,4,1213
6847,4,1028
6847,4,2746
6847,4,760
6847,5,859
6847,5,879
6847,5,2746
6847,5,89
6847,6,2113
6847,6,1132
6847,6,917
6847,6,741
6847,6,1966
6847,7,384
6847,7,764
6847,7,2973
6847,7,373
6847,7,2540
6847,7,2541
6847,7,1005
6847,8,215
6847,8,1766
6847,8,2144
6847,8,2593
6847,8,2113
6847,8,1968
6847,8,1390
6847,8,2449
6847,8,3344
6847,8,123
6847,8,1212
6847,8,1926
6847,8,2748
6847,8,1803
6847,8,14
6847,8,34
6847,8,437
6847,8,506
6847,8,859
6847,8,1092
6847,8,24
6847,8,958
6847,9,2113
6847,9,2800
6847,9,1166
6847,9,1248
6847,9,3378
6847,9,58
6847,9,702
6847,10,506
6847,10,42
6847,10,2311
6847,10,2748
6847,10,811
6847,11,473
6847,11,2484
6847,11,1005
6847,11,2181
6847,11,2404
6847,11,918
6847,11,74
6847,11,2135
6847,11,2593
6847,12,1753
6847,12,3303
6847,13,522
6847,13,506
6847,13,3037
6847,13,42
6847,13,719
6847,13,811
6847,13,188
6847,13,1803
6847,13,1966
6847,13,1347
6847,13,74
6847,14,2225
6847,14,1020
6847,14,3082
6847,14,1520
6847,15,506
6847,15,1005
6847,16,1061
6847,16,1246
6847,16,506
6847,16,549
6848,1,1798
6848,1,193
6848,1,492
6848,1,244
6848,1,456
6848,1,1872
6848,1,3220
6848,1,483
6848,1,226
6848,2,1381
6848,2,764
6848,2,2806
6848,2,1908
6848,2,3507
6848,2,58
6848,3,2153
6848,3,239
6848,3,609
6848,3,919
6849,1,261
6849,1,2794
6849,1,278
6849,1,2438
6849,1,1640
6849,1,523
6849,1,1635
6849,1,2979
6849,1,153
6849,1,2699
6849,1,711
6849,1,1253
6849,1,2820
6849,1,159
6849,1,2858
6849,1,2406
6849,1,639
6849,1,1413
6849,1,3623
6849,1,94
6849,1,2967
6849,1,1147
6849,1,1931
6849,1,3299
6849,1,112
6849,1,2756
6849,1,1452
6849,1,2264
6849,1,58
6849,1,703
6849,1,2797
6849,1,14
6849,1,86
6849,1,121
6849,1,726
6849,1,1259
6849,1,2269
6849,2,22
6850,1,3419
6850,1,166
6850,1,259
6850,1,49
6850,1,112
6850,1,2374
6850,1,2500
6850,1,2340
6850,1,2426
6850,1,226
6850,1,1083
6850,1,512
6850,1,250
6850,2,3176
6850,2,2426
6850,2,14
6850,2,982
6850,2,2797
6850,2,1230
6850,2,229
6850,2,813
6850,2,1510
6850,2,366
6850,2,10
6850,2,922
6850,2,2340
6850,2,1083
6850,2,97
6850,2,2147
6850,2,672
6850,2,230
6850,3,1786
6850,3,405
6851,1,2994
6851,1,2282
6851,1,1940
6851,1,252
6851,1,966
6851,1,2740
6851,1,738
6851,1,55
6851,1,2850
6851,1,1552
6851,1,58
6851,2,1199
6851,2,1940
6851,2,112
6851,2,2740
6851,2,14
6851,3,55
6851,3,614
6851,3,2740
6851,3,58
6851,4,391
6851,4,1044
6851,4,58
6851,5,2740
6851,6,67
6851,6,2740
6851,7,200
6851,7,577
6851,7,850
6851,7,1044
6851,7,1940
6851,7,674
6851,8,2740
6851,9,47
6851,9,1940
6851,9,2740
6851,9,923
6851,9,55
6851,9,58
6851,10,2282
6851,10,787
6851,10,1044
6851,10,2740
6851,11,55
6851,11,112
6851,11,2740
6851,11,58
6851,12,1988
6851,12,2740
6851,12,323
6851,13,597
6851,13,577
6851,13,1044
6851,13,1474
6851,14,2690
6851,15,200
6851,15,2045
6851,15,270
6851,15,280
6851,15,2740
6851,15,55
6851,15,58
6851,16,391
6851,16,1044
6851,16,58
6851,17,280
6851,17,14
6851,17,2740
6851,18,2282
6851,19,55
6851,19,14
6851,19,2740
6851,19,323
6851,20,2740
6851,20,323
6851,21,58
6851,21,1486
6851,21,787
6851,21,2740
6851,22,2740
6851,23,58
6851,23,2312
6851,23,577
6851,24,2740
6851,24,323
6851,25,55
6851,25,280
6851,25,14
6851,25,2740
6851,26,391
6851,26,2740
6851,26,58
6851,27,55
6851,27,1241
6851,27,2690
6851,27,2740
6851,28,1044
6851,28,2740
6851,28,55
6851,28,14
6851,28,787
6851,28,58
6851,29,2690
6851,29,674
6851,29,2740
6851,29,55
6851,29,14
6851,30,2740
6851,30,323
6851,31,55
6851,31,14
6851,31,2740
6851,32,58
6851,33,391
6851,33,1044
6851,33,58
6851,34,677
6851,35,2727
6851,35,850
6851,36,842
6851,36,2288
6851,36,2567
6851,36,532
6851,36,2470
6851,36,111
6851,36,599
6851,36,303
6851,36,3058
6851,36,901
6851,37,2690
6851,37,677
6851,38,323
6851,38,1241
6851,38,289
6851,38,280
6851,38,2740
6851,38,2685
6851,38,55
6851,38,14
6851,39,577
6851,39,1044
6851,39,2740
6851,39,58
6851,39,787
6851,39,250
6851,40,58
6851,40,2740
6851,40,1044
6851,40,323
6852,1,814
6852,1,172
6852,1,610
6852,1,214
6852,1,2497
6852,1,146
6852,1,1567
6852,2,19
6852,2,2259
6852,2,449
6852,2,1392
6852,2,620
6852,2,814
6852,2,878
6852,2,1385
6852,2,1609
6852,2,184
6852,2,105
6852,2,282
6852,2,1692
6852,2,1108
6852,2,1959
6852,2,777
6852,2,2074
6852,2,2967
6852,2,852
6852,2,585
6852,2,1933
6852,2,226
6852,2,14
6852,2,1873
6852,2,1698
6852,2,555
6852,2,34
6852,2,3502
6852,2,1998
6852,2,1775
6852,2,995
6852,2,2851
6852,2,10
6852,2,170
6852,3,2200
6853,1,3590
6853,1,355
6853,1,1024
6853,1,155
6853,1,334
6853,1,70
6853,1,2089
6853,1,3083
6853,1,1265
6853,1,2942
6853,1,740
6853,1,127
6853,1,1494
6853,1,583
6853,1,2207
6853,1,417
6853,1,835
6853,1,2180
6853,1,1262
6853,1,1112
6853,1,2877
6853,1,1394
6853,1,55
6853,1,58
6853,1,14
6853,1,238
6853,1,1617
6853,1,994
6853,1,323
6853,1,166
6853,1,938
6853,1,1488
6853,1,229
6853,1,290
6853,1,3052
6853,1,2335
6853,2,1397
6853,3,3590
6853,3,536
6853,3,70
6853,3,667
6853,3,615
6853,3,1265
6853,3,2181
6853,3,127
6853,3,223
6853,3,2207
6853,3,2180
6853,3,58
6853,3,994
6853,3,323
6853,3,392
6853,3,995
6853,3,1517
6853,3,290
6853,3,250
6853,4,465
6853,4,851
6853,4,3298
6853,4,145
6853,4,1205
6853,4,1303
6853,4,1709
6853,4,3107
6853,4,127
6853,4,262
6853,4,856
6853,4,1643
6853,4,2207
6853,4,119
6853,4,2180
6853,4,3700
6853,4,58
6853,4,994
6853,4,323
6853,4,3699
6853,4,1488
6853,4,290
6853,4,3052
6853,4,1147
6853,4,250
6853,5,843
6853,5,2798
6853,5,1024
6853,5,2254
6853,5,1046
6853,5,145
6853,5,2971
6853,5,127
6853,5,2180
6853,5,244
6853,5,1112
6853,5,817
6853,5,58
6853,5,994
6853,5,323
6853,5,297
6853,5,1517
6853,5,3052
6853,5,335
6853,5,2335
6853,5,290
6853,6,166
6853,6,851
6853,7,355
6853,7,1565
6853,7,523
6853,7,214
6853,7,851
6853,7,79
6853,7,70
6853,7,906
6853,7,1265
6853,7,275
6853,7,127
6853,7,856
6853,7,1639
6853,7,817
6853,7,58
6853,7,2298
6853,7,1744
6853,7,994
6853,7,616
6853,7,2178
6853,7,1517
6853,7,290
6853,8,740
6854,1,1889
6854,2,771
6855,1,855
6855,1,2632
6855,1,83
6855,1,2888
6855,1,3912
6855,1,238
6855,1,1780
6855,1,919
6855,1,2431
6855,1,500
6855,1,229
6855,1,879
6855,1,123
6855,2,792
6855,2,968
6855,2,1033
6855,2,2265
6855,2,1229
6855,2,1062
6855,2,879
6855,2,1777
6855,2,42
6855,2,197
6855,2,1222
6855,2,2541
6855,2,3670
6855,2,226
6855,2,926
6855,2,1497
6855,2,3198
6855,2,1708
6855,2,279
6855,2,1049
6855,3,238
6855,3,1969
6855,3,590
6855,3,123
6855,3,968
6855,3,214
6855,3,2586
6855,3,1146
6855,3,1680
6855,3,352
6855,3,2592
6855,3,2118
6855,3,2757
6855,3,10
6855,3,504
6855,3,3789
6855,3,3673
6855,4,1017
6855,4,2265
6855,4,259
6855,4,2118
6855,4,1033
6855,4,229
6855,4,1289
6855,4,1748
6855,4,123
6855,5,1017
6855,5,1752
6855,5,1062
6855,5,372
6855,5,2541
6855,5,957
6855,5,58
6855,5,346
6855,5,123
6855,5,639
6856,1,189
6856,2,3566
6856,3,478
6856,3,1147
6856,3,229
6856,3,2264
6856,3,721
6856,3,647
6856,3,71
6856,4,2819
6856,4,102
6856,4,835
6856,4,279
6856,4,362
6856,4,419
6856,4,225
6856,4,229
6856,4,105
6856,4,1410
6856,4,2264
6856,4,2486
6856,4,71
6856,4,3706
6856,5,419
6856,6,0
6856,6,355
6856,6,506
6856,6,307
6856,6,1174
6856,6,309
6856,6,3818
6856,6,2160
6856,6,26
6856,6,45
6856,6,721
6856,6,226
6856,6,647
6856,7,3117
6856,7,41
6856,7,1229
6856,7,229
6856,7,3715
6856,7,8
6856,7,602
6856,7,1014
6856,8,3567
6856,8,105
6856,8,3715
6856,8,355
6857,1,566
6857,1,2810
6857,1,287
6857,1,110
6857,1,953
6857,1,620
6857,1,172
6857,1,748
6857,1,42
6857,1,1295
6857,1,414
6857,1,2865
6857,1,1787
6857,1,1536
6857,1,504
6857,1,2023
6857,1,14
6857,1,3044
6857,2,287
6857,2,1434
6857,2,504
6857,2,392
6857,2,103
6857,2,536
6857,2,42
6857,2,3463
6857,2,2855
6857,2,134
6857,2,895
6857,2,1787
6857,2,229
6857,2,813
6857,2,3324
6857,2,1360
6857,2,2709
6857,2,383
6857,3,110
6857,3,2657
6857,3,1079
6857,3,172
6857,3,748
6857,3,42
6857,3,3463
6857,3,753
6857,3,229
6857,3,114
6857,3,504
6857,4,566
6857,4,1827
6857,4,287
6857,4,1397
6857,4,1265
6857,4,392
6857,4,2660
6857,4,536
6857,4,42
6857,4,3182
6857,4,773
6857,4,1067
6857,4,1226
6857,4,73
6857,4,229
6857,4,129
6857,4,1005
6857,5,566
6857,5,3357
6857,5,287
6857,5,610
6857,5,166
6857,5,1265
6857,5,42
6857,5,1295
6857,5,134
6857,5,414
6857,5,2072
6857,5,1787
6857,5,229
6857,5,1139
6857,5,504
6857,5,2023
6857,5,14
6857,6,1973
6857,6,166
6857,6,392
6857,6,42
6857,6,3463
6857,6,2519
6857,6,134
6857,6,229
6857,6,247
6857,6,504
6857,6,377
6857,6,14
6857,6,2709
6857,7,566
6857,7,1827
6857,7,287
6857,7,2021
6857,7,110
6857,7,2976
6857,7,748
6857,7,42
6857,7,3909
6857,7,134
6857,7,1067
6857,7,414
6857,7,933
6857,7,504
6857,7,2023
6857,7,14
6857,7,249
6858,1,1949
6858,1,519
6858,1,36
6858,1,71
6858,1,926
6858,2,684
6858,2,1539
6858,2,1949
6858,2,3392
6858,2,187
6858,2,36
6858,2,424
6858,2,1034
6858,2,387
6858,2,926
6858,2,250
6858,3,482
6858,3,1047
6858,4,1305
6858,4,1949
6858,4,36
6858,4,1521
6858,4,691
6858,4,71
6858,4,520
6858,5,506
6858,5,67
6858,6,2341
6858,6,1949
6858,6,2194
6858,6,1047
6858,6,482
6858,7,2651
6858,8,684
6858,8,67
6858,9,2341
6858,9,1507
6858,9,506
6858,9,36
6858,9,921
6858,9,926
6859,1,3042
6859,1,1276
6859,2,3404
6859,3,2439
6859,3,1276
6859,3,132
6859,3,862
6859,3,1654
6859,3,71
6859,4,297
6859,5,1313
6859,5,1276
6859,5,10
6859,6,1654
6859,7,1730
6859,7,14
6859,7,1523
6859,7,814
6859,7,1276
6859,7,348
6859,7,132
6859,7,2937
6859,7,140
6859,7,816
6859,7,352
6859,7,1495
6859,7,1654
6859,7,10
6859,7,888
6859,7,1770
6859,7,1246
6859,7,2147
6859,8,1276
6859,8,348
6859,8,2622
6859,8,132
6859,8,259
6859,8,42
6859,8,2119
6859,8,1067
6859,8,2692
6859,8,35
6859,8,2546
6859,8,1835
6859,8,2387
6859,8,2718
6859,9,918
6859,9,42
6859,10,259
6859,10,3404
6859,10,1654
6859,10,10
6859,10,71
6859,11,1063
6859,11,1313
6859,11,98
6859,11,42
6859,11,1240
6859,11,2692
6859,11,1251
6859,11,957
6859,11,97
6859,11,45
6859,11,3583
6859,11,2287
6859,11,14
6859,11,3354
6859,12,3871
6859,13,3775
6859,13,1654
6859,13,1315
6859,13,2952
6859,13,3091
6859,14,2249
6859,14,259
6859,14,72
6859,14,1229
6859,14,3563
6859,14,1338
6859,14,201
6859,14,1654
6859,15,1538
6859,15,42
6859,15,389
6859,16,870
6859,16,2732
6859,17,432
6859,17,1313
6859,17,104
6859,17,888
6859,18,49
6859,18,97
6859,18,3404
6859,19,3568
6859,19,368
6859,19,1495
6859,19,405
6859,19,71
6859,19,1664
6859,20,3688
6859,20,287
6859,20,577
6859,20,1887
6859,21,2250
6859,21,187
6859,22,675
6859,22,684
6859,22,3629
6859,22,980
6859,22,182
6859,22,1276
6859,22,1365
6859,22,2094
6859,22,3782
6859,22,1677
6859,22,2159
6859,22,2012
6859,22,272
6859,22,1377
6859,22,2419
6859,22,1400
6859,22,1535
6859,23,1313
6859,23,2342
6859,23,187
6859,23,1248
6859,23,1365
6859,23,1495
6859,23,433
6859,23,97
6859,23,1016
6859,24,280
6859,25,2318
6859,25,1797
6859,25,97
6859,25,1227
6859,25,1649
6859,26,1770
6860,1,1154
6860,1,1973
6860,1,2676
6860,1,3665
6860,1,1592
6860,1,1532
6860,1,3804
6860,1,2465
6860,1,287
6860,1,829
6860,1,2101
6860,1,58
6860,1,504
6860,1,2680
6860,1,3234
6860,1,187
6860,1,2459
6860,1,646
6860,1,775
6860,1,170
6860,1,1569
6860,2,2091
6860,2,997
6860,2,1500
6860,2,1532
6860,2,302
6860,2,1802
6860,2,2083
6860,2,287
6860,2,1386
6860,2,719
6860,2,58
6860,2,2680
6860,2,152
6860,2,684
6860,2,1998
6860,2,3087
6860,2,102
6860,2,2044
6860,2,829
6860,3,615
6860,3,1154
6860,3,1532
6860,3,302
6860,3,343
6860,3,815
6860,3,112
6860,3,188
6860,3,3433
6860,3,140
6860,3,58
6860,3,2680
6860,3,387
6860,3,1535
6860,4,2091
6860,4,2438
6860,4,2094
6860,4,2944
6860,4,1901
6860,4,2076
6860,4,610
6860,4,134
6860,4,1351
6860,4,2080
6860,4,2504
6860,4,58
6860,4,504
6860,4,152
6860,4,3554
6860,4,1327
6860,4,2315
6860,4,2474
6860,4,1345
6860,5,261
6860,5,665
6860,5,1154
6860,5,1033
6860,5,2316
6860,5,2076
6860,5,302
6860,5,1351
6860,5,1947
6860,5,387
6860,5,2083
6860,5,287
6860,5,2877
6860,5,1452
6860,5,58
6860,5,2680
6860,5,1535
6860,5,187
6860,5,3169
6860,5,3168
6860,5,1377
6860,5,1345
6861,1,2504
6861,1,3
6861,1,2014
6861,1,41
6861,1,1229
6861,1,778
6861,1,370
6861,1,3068
6861,1,3101
6861,1,2266
6861,1,8
6861,1,738
6861,1,45
6861,1,2381
6861,1,215
6861,1,437
6861,1,14
6861,2,1397
6861,2,2014
6861,2,3068
6861,2,778
6861,2,2266
6861,2,8
6861,2,45
6861,2,2381
6861,2,215
6861,2,437
6861,2,14
6861,3,1166
6861,3,2266
6861,3,8
6861,3,215
6861,3,239
6861,3,2014
6861,3,1385
6861,3,1253
6861,3,1229
6861,3,424
6861,3,933
6861,3,45
6861,3,2760
6861,3,2858
6861,3,406
6861,3,2504
6861,3,3068
6861,3,2381
6861,3,14
6861,3,0
6861,3,166
6861,3,437
6861,4,2014
6861,4,3068
6861,4,1253
6861,4,1229
6861,4,2266
6861,4,8
6861,4,437
6861,4,14
6861,4,123
6861,4,854
6861,4,439
6861,5,239
6861,5,2504
6861,5,2014
6861,5,3068
6861,5,1229
6861,5,1486
6861,5,2266
6861,5,46
6861,5,1495
6861,5,1390
6861,5,45
6861,5,2760
6861,5,2381
6861,5,8
6861,5,437
6861,5,14
6861,5,854
6861,5,1140
6861,6,1723
6861,6,1681
6861,6,227
6861,6,251
6861,6,2014
6861,6,3068
6861,6,1229
6861,6,2118
6861,6,1139
6861,6,247
6861,6,851
6861,6,45
6861,6,67
6861,6,2381
6861,6,437
6861,6,340
6861,7,437
6861,7,2504
6861,7,2014
6861,7,177
6861,7,2266
6861,7,234
6861,7,1139
6861,7,451
6861,7,45
6861,7,2760
6861,7,2381
6861,7,215
6861,7,948
6861,7,2809
6861,7,14
6861,7,123
6862,1,19
6862,1,302
6862,1,214
6862,1,492
6862,1,48
6862,1,38
6862,1,2518
6862,1,297
6862,1,3394
6862,1,97
6862,1,2299
6862,1,1082
6862,1,1840
6862,2,3274
6862,2,14
6862,2,742
6862,2,1805
6862,2,214
6862,2,2194
6862,2,24
6862,2,3369
6862,2,48
6862,2,38
6862,2,229
6862,2,8
6862,2,1082
6862,2,1345
6862,2,1350
6862,3,3366
6862,3,214
6862,3,3267
6862,3,112
6862,3,229
6862,3,3638
6862,3,2736
6862,3,186
6862,3,1377
6862,3,387
6862,3,14
6862,4,488
6862,4,1345
6862,4,1377
6863,1,550
6863,1,3342
6863,1,1337
6863,2,777
6863,2,3631
6863,2,1110
6863,2,492
6863,2,325
6863,2,424
6863,2,1035
6863,3,1337
6863,3,981
6863,3,284
6863,3,443
6863,3,1219
6863,3,922
6863,3,2895
6863,3,853
6863,4,435
6863,4,1301
6863,4,2397
6863,4,430
6863,4,227
6863,4,492
6863,4,2245
6863,4,3149
6863,4,851
6863,4,387
6863,4,1873
6864,1,315
6864,1,287
6864,1,2751
6864,1,124
6864,1,1372
6864,1,1435
6864,1,1391
6864,1,1436
6864,1,198
6864,1,1860
6864,1,229
6864,1,1644
6864,1,1511
6864,1,1526
6864,1,2894
6864,1,466
6864,1,14
6864,1,1582
6864,2,870
6864,2,1048
6864,3,870
6864,3,1796
6864,3,1764
6864,3,14
6864,3,787
6864,3,3402
6864,4,315
6864,4,172
6864,4,214
6864,4,1644
6864,4,409
6864,4,3709
6864,4,175
6864,4,634
6864,4,740
6864,4,2170
6864,4,2747
6864,4,287
6864,4,940
6864,4,417
6864,4,3662
6864,4,58
6864,4,14
6864,4,1106
6864,4,1796
6864,4,64
6864,4,1391
6864,4,2293
6864,4,229
6864,5,3071
6864,5,201
6864,6,2690
6864,6,3071
6864,6,14
6864,6,49
6864,7,34
6864,7,154
6864,7,362
6864,7,176
6864,7,787
6864,8,315
6864,8,287
6864,8,843
6864,8,2821
6864,8,945
6864,8,64
6864,8,735
6864,8,1436
6864,8,198
6864,8,229
6864,8,1409
6864,8,201
6864,8,1511
6864,8,10
6864,8,2894
6864,8,14
6864,8,2747
6864,9,315
6864,9,790
6864,9,3402
6864,9,1861
6864,9,1440
6864,9,201
6864,9,1346
6864,9,740
6864,9,14
6864,9,1987
6864,9,58
6864,10,315
6864,10,234
6864,10,138
6864,10,286
6864,10,2751
6864,10,219
6864,10,1372
6864,10,2831
6864,10,3664
6864,10,201
6864,10,842
6864,10,368
6864,10,391
6864,10,1026
6864,10,993
6864,10,1526
6864,10,64
6864,10,2293
6864,10,1409
6864,10,10
6864,10,1002
6864,11,172
6864,11,735
6864,11,1418
6864,11,214
6864,11,1644
6864,11,466
6864,11,409
6864,11,945
6864,11,3048
6864,11,1860
6864,11,201
6864,11,1346
6864,11,940
6864,11,124
6864,11,2281
6864,11,1436
6864,11,112
6864,11,58
6864,11,14
6864,11,3402
6864,11,1987
6864,11,64
6864,11,1391
6864,11,3459
6864,11,1511
6864,12,261
6864,12,1644
6864,12,1152
6864,12,945
6864,12,49
6864,12,201
6864,12,2747
6864,12,816
6864,12,1845
6864,12,247
6864,12,58
6864,12,14
6864,12,1106
6864,12,1987
6864,12,416
6864,12,790
6864,12,64
6864,12,2293
6864,12,1146
6864,12,1409
6864,13,297
6864,13,1534
6864,13,3110
6865,1,3451
6865,1,527
6865,1,3198
6865,1,355
6865,1,166
6865,1,810
6865,1,42
6865,1,1953
6865,1,134
6865,1,2374
6865,1,458
6865,1,193
6865,1,438
6865,1,3040
6865,1,3137
6865,1,1559
6865,2,261
6865,2,922
6865,2,417
6865,2,2430
6865,2,42
6865,2,591
6865,2,649
6865,2,3040
6865,2,481
6865,2,112
6865,2,1876
6865,2,290
6865,2,862
6865,2,113
6865,2,990
6865,2,2806
6865,2,752
6865,2,55
6865,3,1740
6865,3,2251
6865,3,3057
6865,3,42
6865,3,2117
6865,3,995
6865,3,290
6865,3,1876
6865,3,990
6865,3,248
6865,4,166
6865,4,3057
6865,4,3040
6865,4,42
6865,4,1062
6865,4,1019
6865,4,1876
6865,4,113
6865,4,70
6865,4,1559
6865,5,945
6865,5,360
6865,5,3057
6865,5,42
6865,5,2108
6865,5,1876
6865,5,290
6865,5,990
6865,5,2134
6865,5,55
6865,5,3040
6865,5,438
6865,5,196
6865,6,3297
6865,6,2714
6865,6,302
6865,6,42
6865,6,1990
6865,6,2972
6865,6,1067
6865,6,2374
6865,6,1876
6865,6,105
6865,6,2631
6865,6,290
6865,6,990
6865,6,331
6865,6,1419
6866,1,61
6866,1,381
6866,1,302
6866,1,1541
6866,1,965
6866,1,1919
6866,1,1407
6866,1,40
6866,1,1119
6866,1,3402
6866,1,1508
6866,1,1816
6866,1,274
6866,1,167
6866,1,46
6866,1,229
6866,1,21
6866,1,10
6866,1,2086
6866,2,61
6866,2,796
6866,2,479
6866,2,381
6866,2,550
6866,2,288
6866,2,3552
6866,2,387
6866,2,2406
6866,2,1407
6866,2,1798
6866,2,163
6866,2,1432
6866,2,372
6866,2,1997
6866,2,1535
6866,2,677
6866,2,1402
6866,2,2011
6866,2,78
6866,2,229
6866,2,21
6866,2,3243
6866,2,2086
6866,2,1877
6867,1,350
6867,1,566
6867,1,2866
6867,1,634
6867,1,1428
6867,1,3274
6867,1,1663
6867,1,389
6867,1,259
6867,1,112
6867,1,1589
6867,1,14
6867,1,1789
6867,1,1535
6867,1,3748
6867,1,2841
6867,1,1561
6867,1,3173
6867,1,293
6867,1,10
6867,1,353
6867,1,250
6867,2,566
6867,2,41
6867,2,980
6867,2,277
6867,3,230
6867,3,888
6867,3,295
6867,3,566
6867,3,1999
6867,3,2866
6867,3,494
6867,3,3252
6867,3,424
6867,3,1663
6867,3,389
6867,3,42
6867,3,112
6867,3,1190
6867,3,209
6867,3,14
6867,3,3146
6867,3,596
6867,3,3243
6867,3,2335
6867,3,3173
6867,3,10
6867,3,293
6867,3,2173
6867,3,300
6867,4,566
6867,4,3661
6867,5,980
6867,5,19
6867,5,735
6867,5,214
6867,5,350
6867,5,566
6867,5,2866
6867,5,424
6867,5,1663
6867,5,1907
6867,5,14
6867,5,238
6867,5,3146
6867,5,2841
6867,5,596
6867,5,707
6867,5,3243
6867,5,3173
6867,5,147
6867,5,353
6867,5,250
6867,6,980
6867,6,214
6867,6,851
6867,6,2719
6867,6,566
6867,6,1999
6867,6,389
6867,6,2639
6867,6,23
6867,6,1907
6867,6,14
6867,6,3146
6867,6,1585
6867,6,596
6867,6,919
6867,6,1299
6867,6,3243
6867,6,3173
6867,6,147
6867,6,353
6867,7,980
6867,7,19
6867,7,341
6867,7,214
6867,7,350
6867,7,234
6867,7,566
6867,7,2866
6867,7,259
6867,7,41
6867,7,1906
6867,7,3671
6867,7,530
6867,7,1907
6867,7,1190
6867,7,1394
6867,7,14
6867,7,1535
6867,7,238
6867,7,818
6867,7,3146
6867,7,227
6867,7,2841
6867,7,596
6867,7,3243
6867,7,2335
6867,7,3173
6867,7,353
6867,8,980
6867,8,19
6867,8,234
6867,8,1839
6867,8,295
6867,8,1152
6867,8,2866
6867,8,424
6867,8,1663
6867,8,3803
6867,8,259
6867,8,1975
6867,8,112
6867,8,377
6867,8,14
6867,8,1874
6867,8,3146
6867,8,1168
6867,8,2841
6867,8,1239
6867,8,596
6867,8,509
6867,8,229
6867,8,3243
6867,8,147
6867,8,10
6867,8,353
6867,8,250
6867,9,2686
6867,9,1415
6867,9,3146
6867,9,277
6867,10,1078
6867,10,980
6867,10,714
6867,10,362
6867,10,481
6867,10,813
6867,10,230
6867,10,3092
6867,10,295
6867,10,3829
6867,10,1152
6867,10,566
6867,10,494
6867,10,933
6867,10,259
6867,10,41
6867,10,817
6867,10,14
6867,10,3146
6867,10,596
6867,10,147
6867,10,2335
6867,10,3173
6867,10,10
6867,10,2894
6867,10,353
6867,10,277
6867,10,250
6867,11,22
6867,12,259
6867,12,147
6867,12,3150
6867,12,596
6867,13,1345
6867,13,550
6867,13,42
6868,1,1491
6868,1,1064
6868,1,3776
6868,2,883
6868,2,14
6868,2,249
6868,2,1559
6868,3,105
6868,3,529
6868,3,14
6868,3,3776
6869,1,1735
6869,1,8
6869,1,3224
6869,1,948
6869,1,1722
6869,1,3507
6869,1,879
6869,1,3337
6869,1,1886
6869,1,3274
6869,1,1736
6869,1,1112
6869,1,504
6869,1,1966
6869,1,3416
6869,1,238
6869,1,1403
6869,1,405
6869,1,2287
6869,1,170
6869,2,2188
6869,2,3573
6869,2,2439
6869,2,143
6869,2,1286
6869,2,1996
6869,2,170
6869,2,365
6869,2,1397
6869,2,2789
6869,2,1416
6869,2,1033
6869,2,3382
6869,2,948
6869,2,760
6869,2,223
6869,3,143
6869,3,814
6869,3,1996
6869,3,478
6869,3,1397
6869,3,3340
6869,3,1106
6869,3,1271
6869,3,1722
6869,3,2732
6869,3,3224
6869,3,1966
6869,3,1956
6869,3,1649
6869,3,1895
6869,3,1789
6869,3,3416
6869,4,316
